id_student,negative_sentiment_ratio,negative_post_count
598421,0.25,1
598430,0.5,2
598442,1.0,2
598451,0.5,2
598462,0.3333333333333333,1
598478,0.5,3
598480,1.0,2
598493,0.0,0
598495,0.6666666666666666,2
598496,0.5,2
598498,0.5,2
598501,0.42857142857142855,3
598503,1.0,4
598516,0.25,1
598536,0.3333333333333333,3
598538,0.0,0
598540,0.0,0
598543,1.0,4
598546,0.75,3
598547,0.0,0
598555,0.0,0
598559,0.4,2
598562,0.0,0
598564,0.4,2
598571,1.0,1
598573,0.0,0
598581,1.0,1
598582,0.4,2
598596,1.0,3
598614,0.6666666666666666,2
598623,0.3333333333333333,1
598624,0.0,0
598629,0.0,0
598637,1.0,2
598642,0.5,2
598649,0.0,0
598650,0.0,0
598662,0.25,2
598664,0.5,2
598665,0.7142857142857143,5
598666,0.125,1
598667,0.0,0
598694,0.6666666666666666,2
598701,0.5,1
598706,1.0,1
598709,1.0,2
598713,0.2857142857142857,2
598717,1.0,1
598731,0.0,0
598750,0.0,0
598751,0.25,1
598752,0.3333333333333333,1
598757,0.6666666666666666,2
598760,0.2,1
598761,0.0,0
598762,0.6,3
598769,0.6666666666666666,2
598788,0.0,0
598809,1.0,1
598819,0.8,4
598821,0.0,0
598824,0.4,2
598835,0.6,3
598836,0.2,1
598837,1.0,1
598840,0.0,0
598842,0.3333333333333333,1
598860,0.625,5
598865,0.5,1
598883,0.25,1
598887,0.0,0
598901,0.6666666666666666,2
598907,0.0,0
598914,0.3333333333333333,1
598918,0.25,1
598921,0.5,1
598923,0.5,1
598924,0.2222222222222222,2
598939,1.0,2
598949,1.0,3
598962,0.0,0
598963,0.5,3
598966,0.0,0
598969,1.0,1
598973,0.0,0
598983,0.6666666666666666,4
598986,0.5,1
598989,0.5,2
599000,0.3333333333333333,1
599007,0.6666666666666666,2
599009,0.6666666666666666,2
599016,0.4,2
599037,0.0,0
599048,0.0,0
599049,1.0,3
599056,1.0,1
599059,0.3333333333333333,1
599068,0.5,1
599080,1.0,2
599083,0.0,0
599084,0.0,0
599094,1.0,2
599101,0.3333333333333333,1
599104,0.2,1
599105,0.6666666666666666,2
599108,0.2,1
599109,1.0,2
599114,0.0,0
599117,0.75,3
599132,0.2,1
599134,0.6666666666666666,2
599144,1.0,2
599146,0.6666666666666666,2
599161,0.5555555555555556,5
599168,0.0,0
599169,0.4,2
599176,0.0,0
599177,0.2,1
599199,0.5,1
599202,1.0,1
599206,0.2,1
599207,0.0,0
599215,0.0,0
599230,0.5,1
599232,0.0,0
599245,0.6,3
599262,0.6666666666666666,2
599263,0.2,2
599267,1.0,2
599270,1.0,1
599275,0.75,3
599276,0.2,1
599277,0.2,1
599278,0.75,3
599282,0.25,1
599284,0.6666666666666666,2
599289,1.0,2
599292,0.5,2
599297,0.375,3
599306,1.0,1
599314,0.5,1
599315,0.0,0
599323,0.8,4
599341,0.6666666666666666,8
599355,0.4,2
599370,0.6666666666666666,2
599382,0.25,1
599385,1.0,1
599398,0.6,3
599402,0.5,1
599406,1.0,1
599410,0.3333333333333333,1
599423,1.0,1
599425,0.0,0
599427,0.5,2
599429,0.16666666666666666,1
599430,0.3333333333333333,1
599432,0.5,1
599434,0.0,0
599445,0.4,2
599448,1.0,2
599452,0.3333333333333333,2
599456,0.6,3
599461,0.0,0
599464,0.0,0
599467,0.0,0
599468,0.5,1
599475,0.6666666666666666,2
599478,0.3333333333333333,1
599479,0.0,0
599480,0.0,0
599491,0.25,1
599495,0.0,0
599499,0.5,1
599503,0.6666666666666666,2
599520,0.0,0
599529,0.0,0
599542,0.375,3
599547,0.3333333333333333,2
599553,0.0,0
599554,0.0,0
599559,0.25,1
599568,0.0,0
599570,0.5,1
599577,0.6,3
599585,0.75,3
599587,0.3333333333333333,1
599588,0.0,0
599595,0.0,0
599606,0.5,1
599615,0.7142857142857143,5
599620,0.0,0
599639,0.5,2
599640,0.6666666666666666,2
599644,0.14285714285714285,1
599649,0.5,2
599651,0.6666666666666666,2
599655,0.6,3
599658,0.0,0
599663,0.7142857142857143,5
599683,0.6666666666666666,2
599709,1.0,1
599711,0.0,0
599718,0.0,0
599725,1.0,1
599737,1.0,1
599739,0.25,1
599740,0.3333333333333333,1
599741,1.0,1
599742,0.2222222222222222,2
599748,0.3333333333333333,1
599768,0.0,0
599769,0.0,0
599776,1.0,2
599783,0.5,1
599785,0.2,1
599787,0.75,3
599789,0.0,0
599794,0.5,1
599795,0.0,0
599802,0.4,2
599804,1.0,1
599805,0.5,2
599812,0.5,1
599815,1.0,1
599816,0.5,1
599836,1.0,3
599837,0.2857142857142857,2
599840,0.5,2
599853,0.4,2
599854,0.5,1
599857,0.8333333333333334,5
599865,0.5,2
599876,0.0,0
599877,0.5,1
599893,0.4,2
599895,0.5,1
599902,0.8333333333333334,5
599907,1.0,1
599908,0.0,0
599937,0.3333333333333333,2
599942,0.75,6
599947,0.5,1
599957,0.3333333333333333,1
599958,0.16666666666666666,1
599960,0.5,1
599963,0.0,0
599976,0.2,1
599982,1.0,1
599986,0.3333333333333333,1
599990,0.0,0
599994,0.6666666666666666,2
600006,0.5,1
600032,0.5,2
600033,1.0,2
600035,0.6666666666666666,2
600037,0.3333333333333333,1
600042,0.5,1
600067,0.5555555555555556,5
600071,0.3,3
600073,0.2,1
600077,0.4,2
600081,0.6,3
600094,0.2857142857142857,2
600097,0.75,3
600121,1.0,1
600127,1.0,1
600130,0.5,1
600142,0.14285714285714285,1
600175,0.5,2
600181,0.7142857142857143,5
600187,0.5,1
600198,0.6,3
600202,0.6666666666666666,2
600211,1.0,1
600218,0.5,2
600224,0.6,3
600242,0.0,0
600243,0.3333333333333333,1
600254,0.0,0
600259,0.0,0
600263,0.6666666666666666,2
600266,0.0,0
600267,0.0,0
600273,0.6666666666666666,2
600277,0.0,0
600279,0.5,1
600289,1.0,1
600292,1.0,2
600305,0.0,0
600315,0.75,3
600320,0.4444444444444444,4
600325,0.3333333333333333,1
600335,0.75,3
600350,0.5,3
600365,0.5,1
600367,0.3333333333333333,1
600370,0.2,1
600387,0.8,4
600388,0.5,1
600390,0.6666666666666666,2
600397,0.5,1
600398,0.3333333333333333,1
600404,1.0,2
600405,1.0,5
600407,0.6,3
600415,0.0,0
600428,0.6666666666666666,4
600436,0.5,5
600449,0.2,1
600461,0.25,1
600463,1.0,1
600470,1.0,3
600471,0.3333333333333333,1
600476,0.25,1
600478,0.25,1
600490,0.0,0
600502,0.0,0
600509,0.16666666666666666,1
600514,0.0,0
600515,0.3333333333333333,1
600525,0.3333333333333333,1
600535,0.3333333333333333,1
600541,0.6,3
600542,0.8,4
600547,0.375,3
600554,1.0,2
600558,1.0,2
600564,0.2,1
600566,0.5,1
600579,0.0,0
600606,0.5,3
600615,0.5,5
600616,0.3333333333333333,1
600623,0.8,4
600632,0.5,1
600635,0.0,0
600645,0.5,2
600648,0.5,1
600658,1.0,2
600664,0.5,2
600667,0.0,0
600670,1.0,1
600671,0.3333333333333333,1
600676,0.6666666666666666,2
600680,0.3333333333333333,1
600681,1.0,2
600682,0.5,2
600684,0.2,1
600686,0.0,0
600702,0.6666666666666666,2
600714,0.4,2
600733,0.0,0
600740,1.0,1
600746,0.2,1
600748,0.75,3
600749,0.0,0
600753,0.3333333333333333,1
600766,0.5,1
600767,0.75,3
600770,0.6666666666666666,2
600771,0.6,3
600773,0.6666666666666666,2
600796,0.6,3
600801,1.0,1
600808,0.75,3
600814,0.16666666666666666,1
600816,0.6666666666666666,2
600817,0.75,3
600833,0.25,1
600842,0.4,2
600844,0.5,2
600845,1.0,1
600856,0.25,1
600859,0.25,1
600860,0.75,3
600869,0.25,2
600879,0.42857142857142855,3
600891,0.4,2
600893,0.7142857142857143,5
600895,0.5,1
600898,0.42857142857142855,3
600906,0.3333333333333333,1
600908,0.5,2
600916,0.5,1
600938,0.25,2
600944,0.0,0
600945,0.0,0
600947,0.5,1
600955,0.3333333333333333,1
600963,0.0,0
600966,0.0,0
600967,0.6666666666666666,2
600975,0.5,1
600978,0.3333333333333333,1
600987,0.5555555555555556,5
600991,0.3333333333333333,1
600999,0.0,0
601008,0.0,0
601010,0.25,1
601021,0.4,2
601040,1.0,1
601042,0.3333333333333333,1
601043,0.4444444444444444,4
601048,0.6,3
601054,0.5555555555555556,5
601064,0.4,2
601074,0.0,0
601080,0.25,1
601082,0.5,4
601088,0.5,1
601092,1.0,1
601093,0.6666666666666666,2
601099,0.0,0
601104,0.6,3
601105,0.6,3
601122,0.5,1
601123,1.0,5
601125,0.5,1
601126,0.3333333333333333,1
601132,0.5,2
601133,0.3333333333333333,1
601155,1.0,1
601157,0.25,1
601175,0.5,3
601180,0.3333333333333333,2
601182,0.3333333333333333,1
601184,0.3333333333333333,1
601199,0.4,2
601204,0.6666666666666666,2
601211,0.0,0
601213,0.3333333333333333,1
601217,0.0,0
601223,0.0,0
601224,0.25,1
601230,0.6666666666666666,2
601234,0.3333333333333333,3
601235,0.6666666666666666,2
601238,0.3333333333333333,1
601239,0.2,1
601243,1.0,1
601247,0.6,3
601248,0.5,2
601251,0.6666666666666666,2
601263,0.0,0
601266,0.4,2
601269,0.0,0
601270,0.7142857142857143,5
601271,0.3333333333333333,3
601275,0.6666666666666666,2
601276,1.0,3
601280,0.8,4
601285,0.0,0
601286,0.4,2
601289,0.0,0
601293,0.6,3
601310,0.0,0
601316,0.6666666666666666,2
601319,0.0,0
601329,0.6666666666666666,2
601345,0.5,2
601346,0.25,1
601356,0.2,1
601360,1.0,3
601370,0.2,1
601375,0.8,4
601380,0.6,3
601386,0.5,2
601388,0.3333333333333333,2
601389,1.0,1
601390,1.0,1
601392,0.75,3
601399,0.4,2
601407,1.0,1
601414,0.0,0
601418,0.0,0
601424,0.3333333333333333,1
601430,0.6666666666666666,2
601431,1.0,1
601433,0.0,0
601435,0.6666666666666666,2
601439,0.8,4
601455,0.6,3
601464,0.4,2
601465,1.0,2
601467,0.0,0
601472,0.2,1
601488,0.3333333333333333,1
601491,0.6,3
601497,1.0,1
601499,0.0,0
601504,0.3333333333333333,1
601505,0.0,0
601511,0.0,0
601517,0.0,0
601529,0.75,3
601534,0.75,3
601546,0.0,0
601550,0.4,2
601551,1.0,1
601558,0.0,0
601560,0.6666666666666666,2
601566,0.3333333333333333,1
601567,0.8333333333333334,5
601576,0.0,0
601579,0.5,1
601581,1.0,1
601583,0.6,3
601599,0.0,0
601605,0.5,2
601616,0.5,2
601635,0.0,0
601640,0.6666666666666666,2
601645,0.2,1
601649,0.2,1
601652,1.0,3
601653,0.3333333333333333,1
601655,0.0,0
601678,0.0,0
601680,0.25,1
601681,1.0,2
601706,0.2857142857142857,2
601731,0.4166666666666667,5
601735,0.16666666666666666,1
601745,0.4,2
601753,0.0,0
601757,0.5,3
601761,0.3333333333333333,1
601783,0.0,0
601788,1.0,1
601803,1.0,2
601808,0.0,0
601820,0.5,1
601827,0.0,0
601854,1.0,1
601855,0.3333333333333333,1
601857,0.5,2
601862,0.5,2
601872,0.5,1
601873,0.0,0
601874,0.6666666666666666,2
601882,0.8,4
601885,0.5,2
601887,0.4,2
601892,1.0,1
601896,1.0,1
601914,0.5,1
601930,0.0,0
601934,0.6666666666666666,2
601939,0.6,3
601949,0.0,0
601951,0.5,1
601952,0.6666666666666666,2
601956,0.375,3
601963,0.4,2
601983,0.0,0
601997,0.0,0
602004,0.5,2
602007,0.4,2
602009,1.0,1
602011,0.25,2
602014,1.0,2
602023,0.6666666666666666,2
602026,0.0,0
602029,0.0,0
602030,0.2,1
602032,0.5,1
602037,0.3333333333333333,1
602042,0.4,2
602045,1.0,1
602053,0.6666666666666666,2
602061,0.5,1
602066,0.5,1
602072,0.3333333333333333,1
602097,0.0,0
602099,0.4,2
602107,0.6666666666666666,4
602109,0.25,1
602111,0.0,0
602123,0.2,1
602133,0.25,2
602147,1.0,2
602150,0.38461538461538464,5
602151,0.4,2
602152,0.4,2
602168,0.2,1
602175,0.2,1
602185,1.0,1
602228,0.8,4
602233,0.6,3
602244,0.0,0
602245,1.0,2
602268,0.0,0
602269,0.16666666666666666,1
602275,0.4,2
602288,0.4,2
602302,0.0,0
602312,0.3333333333333333,2
602318,0.6,3
602320,1.0,2
602324,1.0,2
602344,0.25,1
602356,0.4,2
602360,1.0,3
602365,0.0,0
602389,0.4,2
602395,0.0,0
602398,0.6666666666666666,2
602401,0.8,4
602404,0.4,2
602406,1.0,1
602413,0.6,3
602424,0.3333333333333333,1
602448,0.3333333333333333,1
602451,0.5,1
602452,0.6666666666666666,2
602453,0.5,2
602454,0.4,2
602458,0.6,3
602468,1.0,3
602469,1.0,1
602470,0.4,2
602471,0.0,0
602483,1.0,1
602496,0.0,0
602502,0.5,4
602511,0.3333333333333333,1
602516,0.0,0
602528,0.0,0
602531,0.3333333333333333,1
602533,0.5,5
602569,0.3333333333333333,1
602570,0.0,0
602571,0.3333333333333333,1
602573,0.0,0
602577,0.2,1
602585,0.6666666666666666,4
602592,0.5,1
602594,0.2,1
602595,0.5,2
602598,0.2,1
602600,0.0,0
602604,0.75,3
602607,0.5,2
602616,0.0,0
602631,0.0,0
602634,1.0,1
602652,0.3333333333333333,1
602655,0.5,2
602659,0.0,0
602663,0.25,1
602666,0.14285714285714285,1
602669,0.4,2
602672,0.2,1
602681,0.2,1
602683,0.5,1
602692,0.5,1
602696,0.5,2
602703,0.6666666666666666,4
602706,0.0,0
602707,1.0,2
602711,0.3333333333333333,1
602713,0.3333333333333333,1
602718,0.14285714285714285,1
602719,0.5,2
602721,0.5,2
602725,0.5,2
602729,0.6666666666666666,2
602734,0.0,0
602739,0.4,2
602745,0.0,0
602767,0.0,0
602768,0.6666666666666666,2
602777,0.0,0
602779,0.25,1
602780,0.5,1
602781,1.0,1
602783,0.25,1
602792,0.6666666666666666,2
602803,0.5,1
602806,0.0,0
602811,0.4,2
602815,0.0,0
602816,0.3333333333333333,1
602818,0.5,1
602820,0.0,0
602826,0.0,0
602827,0.6,3
602830,0.5,1
602837,0.3333333333333333,1
602854,0.0,0
602856,0.5,5
602858,0.0,0
602862,0.4,2
602863,0.5,2
602865,0.0,0
602891,0.6666666666666666,2
602895,0.0,0
602898,0.0,0
602902,0.3333333333333333,1
602913,0.3333333333333333,1
602929,1.0,2
602943,0.0,0
602944,0.4,2
602948,0.6666666666666666,2
602971,1.0,1
602973,0.5,2
602986,0.0,0
602991,0.0,0
602994,0.6,3
602997,0.5,4
603012,0.25,1
603030,0.4,2
603034,0.0,0
603035,0.0,0
603036,0.0,0
603038,0.2,1
603044,0.0,0
603049,0.3333333333333333,3
603052,0.0,0
603053,0.2,1
603055,0.0,0
603058,0.4,2
603059,0.3333333333333333,1
603061,0.25,1
603064,0.3333333333333333,1
603108,0.0,0
603111,0.5,2
603112,0.0,0
603113,0.75,6
603121,0.4,2
603123,0.6,3
603124,0.6666666666666666,2
603129,0.0,0
603148,0.5,1
603155,0.25,1
603163,0.0,0
603164,0.3333333333333333,1
603165,0.0,0
603170,0.0,0
603179,0.42857142857142855,3
603199,0.0,0
603200,1.0,1
603201,0.0,0
603203,0.3333333333333333,1
603204,0.0,0
603210,0.3333333333333333,1
603216,0.6666666666666666,2
603220,0.5,1
603222,0.4,2
603224,0.3333333333333333,1
603230,0.5,2
603231,0.6666666666666666,2
603239,0.5,2
603241,0.5,1
603260,0.0,0
603265,0.4,2
603270,0.5,1
603287,0.25,1
603296,0.5,1
603300,0.25,1
603302,0.5,4
603303,0.5,1
603309,0.5,2
603319,0.25,1
603325,0.14285714285714285,1
603327,0.6,3
603328,0.6,3
603341,0.5,2
603348,0.25,1
603357,0.5,2
603365,0.25,1
603389,0.6,3
603398,0.2,1
603406,0.6,3
603410,0.5,1
603423,0.6666666666666666,4
603431,0.4,2
603437,0.4,2
603440,0.5,1
603446,0.6,3
603455,1.0,3
603469,0.0,0
603471,0.0,0
603477,0.6666666666666666,2
603483,1.0,1
603490,0.0,0
603493,0.5,2
603498,0.4444444444444444,4
603503,0.6666666666666666,4
603513,1.0,1
603516,0.0,0
603529,0.5,4
603531,0.25,1
603539,0.5,2
603543,0.0,0
603559,1.0,1
603560,0.25,1
603565,0.5,2
603573,0.0,0
603575,0.5,2
603576,1.0,1
603579,0.25,1
603580,0.5,2
603585,0.5,3
603597,1.0,3
603600,1.0,2
603601,1.0,4
603611,0.2,1
603612,0.5,1
603620,0.6,3
603627,0.0,0
603639,0.3333333333333333,2
603648,0.2,1
603651,0.0,0
603661,0.0,0
603669,0.0,0
603684,0.0,0
603685,0.25,1
603690,1.0,2
603694,0.3333333333333333,1
603700,0.6666666666666666,2
603726,1.0,3
603728,0.6666666666666666,2
603730,0.5,1
603731,0.3333333333333333,1
603733,0.5,2
603739,1.0,1
603740,1.0,2
603746,0.75,3
603749,0.0,0
603762,0.6,3
603763,0.4,2
603789,0.5,1
603791,0.4444444444444444,4
603803,0.6,3
603818,0.25,1
603819,0.25,1
603827,0.4,2
603832,0.5,2
603834,0.6,3
603848,0.6,3
603850,0.0,0
603859,0.3333333333333333,1
603861,0.5,1
603873,1.0,1
603888,0.0,0
603908,0.0,0
603910,0.0,0
603912,0.6666666666666666,2
603913,0.0,0
603918,0.0,0
603921,0.0,0
603931,0.3333333333333333,1
603953,0.4,2
603961,0.4,2
603972,1.0,3
603979,0.0,0
603999,0.6,3
604027,0.25,1
604050,0.0,0
604055,0.4,2
604057,0.0,0
604061,0.6666666666666666,2
604064,0.4,2
604072,0.0,0
604078,0.2857142857142857,2
604079,1.0,1
604087,0.3333333333333333,1
604095,0.0,0
604096,0.3333333333333333,1
604106,1.0,2
604110,0.25,1
604116,1.0,1
604118,0.3333333333333333,1
604142,0.5,2
604147,0.5,2
604151,0.5,2
604153,0.5,1
604154,0.25,1
604156,0.0,0
604161,0.4,2
604164,0.6666666666666666,2
604172,0.8,4
604174,0.0,0
604184,0.5,2
604187,0.5,2
604196,0.0,0
604200,0.0,0
604204,0.2,1
604213,0.25,1
604228,0.2,1
604234,0.4,2
604238,0.0,0
604258,0.0,0
604267,0.0,0
604270,0.4,2
604281,1.0,1
604292,0.6,3
604293,1.0,1
604296,0.3333333333333333,1
604298,1.0,1
604315,0.3333333333333333,1
604317,0.0,0
604326,0.0,0
604336,0.3333333333333333,1
604337,0.5,2
604338,0.6,3
604340,0.3333333333333333,1
604356,0.25,1
604358,0.4,2
604375,0.6666666666666666,2
604378,0.6666666666666666,2
604379,0.42857142857142855,3
604392,1.0,1
604393,0.5,1
604398,0.375,3
604416,0.2,1
604423,0.0,0
604427,1.0,2
604449,1.0,1
604462,0.25,1
604471,0.0,0
604478,0.4,2
604480,0.3333333333333333,2
604482,1.0,1
604490,1.0,1
604498,0.4,2
604500,0.0,0
604502,0.25,1
604504,0.0,0
604514,0.6666666666666666,2
604517,0.6,3
604523,0.0,0
604534,0.2,1
604536,0.0,0
604539,0.2,1
604543,0.0,0
604546,1.0,2
604556,0.5,2
604559,0.375,3
604567,0.25,1
604571,0.6666666666666666,4
604574,0.5,2
604581,0.6666666666666666,2
604583,0.5,1
604588,0.5,2
604606,0.8,4
604610,0.5,1
604614,0.375,3
604619,1.0,1
604627,0.0,0
604632,0.25,1
604633,0.0,0
604635,0.5,1
604641,0.3333333333333333,1
604643,0.6666666666666666,2
604652,1.0,1
604655,0.375,3
604665,0.42857142857142855,3
604671,0.5,2
604678,0.6666666666666666,2
604685,0.8,4
604692,0.4,2
604694,1.0,1
604698,0.6,3
604700,0.5,2
604704,0.2,1
604709,0.6666666666666666,2
604721,0.25,1
604723,0.4,2
604725,1.0,1
604729,1.0,2
604731,0.6666666666666666,2
604741,0.75,3
604752,0.0,0
604755,0.0,0
604766,0.0,0
604789,0.0,0
604799,0.6666666666666666,2
604817,0.25,1
604825,0.0,0
604828,0.0,0
604854,1.0,3
604875,0.4444444444444444,4
604879,0.0,0
604889,0.0,0
604901,0.3333333333333333,1
604905,0.5,2
604906,0.1111111111111111,1
604907,0.0,0
604912,0.0,0
604916,0.3333333333333333,1
604917,0.25,1
604918,0.2,1
604919,0.5,1
604921,0.0,0
604923,0.75,3
604930,0.75,3
604932,0.0,0
604939,0.25,1
604942,0.0,0
604945,0.8,4
604946,0.2857142857142857,2
604950,0.2,1
604951,0.0,0
604952,0.25,1
604962,0.5,4
604966,0.6666666666666666,2
604969,0.6,3
604980,0.2,1
604982,0.0,0
604990,1.0,1
604991,0.0,0
604997,0.75,3
605005,0.0,0
605009,0.5,1
605012,1.0,2
605027,0.5,1
605048,0.5,1
605068,0.0,0
605069,0.3333333333333333,1
605070,0.42857142857142855,3
605072,1.0,2
605089,0.5,2
605091,0.5,1
605102,0.0,0
605105,1.0,1
605108,0.5,2
605111,0.7142857142857143,5
605118,0.4,4
605125,0.6666666666666666,2
605129,0.2,1
605130,0.4444444444444444,4
605131,0.5,1
605136,0.6666666666666666,2
605144,0.5,3
605145,1.0,1
605156,0.6666666666666666,2
605176,0.75,3
605180,0.2727272727272727,3
605186,1.0,1
605191,0.25,1
605195,0.4,2
605207,1.0,3
605225,0.0,0
605228,0.2222222222222222,2
605243,0.2,1
605245,0.3333333333333333,1
605246,0.6666666666666666,2
605255,0.5,2
605262,0.4,2
605264,0.5,3
605265,0.0,0
605266,0.6,6
605269,0.5,2
605292,0.25,1
605294,0.5,2
605301,0.6666666666666666,2
605306,0.0,0
605309,0.4,2
605312,1.0,2
605313,0.6666666666666666,4
605325,1.0,1
605327,1.0,1
605361,0.0,0
605367,1.0,2
605370,0.4,2
605372,0.0,0
605375,0.0,0
605383,0.0,0
605388,0.6666666666666666,2
605390,0.0,0
605394,0.3333333333333333,2
605409,0.25,1
605438,0.75,3
605445,0.0,0
605459,0.4,4
605468,0.2,1
605474,0.5,1
605475,0.0,0
605476,0.0,0
605480,0.0,0
605488,0.5,2
605493,0.5,1
605494,0.25,1
605505,0.3333333333333333,1
605521,0.3333333333333333,1
605522,0.3333333333333333,1
605538,0.6,3
605540,0.14285714285714285,1
605541,1.0,1
605545,0.46153846153846156,6
605556,0.5,1
605561,0.6666666666666666,2
605571,0.25,1
605587,0.0,0
605589,0.8,4
605594,0.25,1
605595,1.0,1
605596,0.2,1
605597,0.0,0
605598,1.0,2
605621,0.3333333333333333,1
605652,0.25,1
605666,0.8,4
605672,0.5,1
605676,0.25,1
605679,0.5,2
605682,0.0,0
605688,0.8571428571428571,6
605691,1.0,1
605692,0.6,3
605693,0.5,2
605695,0.5,2
605702,1.0,1
605703,0.3333333333333333,2
605733,0.25,1
605756,0.2,1
605759,0.6666666666666666,4
605770,0.0,0
605771,0.6,6
605781,0.4,2
605828,0.5,2
605832,0.5,1
605836,0.2,1
605840,1.0,1
605854,0.5,1
605859,0.6,3
605861,0.0,0
605868,0.0,0
605876,0.6666666666666666,2
605882,0.3333333333333333,1
605885,0.0,0
605886,0.5,1
605890,1.0,1
605901,0.25,1
605905,0.25,1
605908,0.8,4
605914,0.0,0
605916,0.0,0
605920,0.2,1
605921,0.25,1
605926,0.6666666666666666,4
605930,0.5,1
605939,0.5,2
605940,0.75,3
605941,0.4,2
605954,0.2,1
605956,0.25,1
605971,1.0,1
605974,0.0,0
605977,0.0,0
605988,0.3333333333333333,1
605993,0.0,0
605996,0.25,1
606002,0.5,2
606004,0.0,0
606006,0.3333333333333333,1
606025,0.0,0
606027,0.0,0
606028,0.0,0
606036,0.75,3
606047,0.6666666666666666,2
606052,0.3333333333333333,1
606062,0.6666666666666666,2
606063,0.2,1
606064,1.0,1
606069,0.5,1
606075,0.5,1
606079,0.0,0
606082,0.0,0
606089,0.5,2
606097,0.6666666666666666,2
606101,0.4,2
606104,0.2,1
606105,0.3333333333333333,1
606127,0.5,4
606134,0.5,1
606143,0.3333333333333333,1
606155,0.5,1
606167,1.0,2
606170,0.5,2
606175,0.0,0
606179,0.25,1
606182,0.5,2
606189,0.0,0
606190,1.0,3
606194,0.5,1
606205,0.4,2
606206,0.4,2
606229,0.3333333333333333,1
606233,0.3333333333333333,1
606239,0.5,2
606245,0.6,3
606247,0.6666666666666666,2
606257,0.0,0
606270,0.6666666666666666,2
606274,1.0,1
606282,1.0,1
606290,0.5,1
606293,1.0,1
606296,0.0,0
606300,0.2,1
606303,0.3333333333333333,1
606304,0.6,3
606313,0.0,0
606319,0.2,1
606322,1.0,2
606333,0.5,2
606335,0.5,1
606344,0.125,1
606345,1.0,2
606350,0.5,3
606355,0.6666666666666666,2
606369,0.0,0
606373,0.0,0
606377,0.25,1
606386,0.0,0
606388,1.0,1
606389,0.2,1
606391,0.4444444444444444,4
606407,0.6,3
606409,0.6666666666666666,2
606410,0.5,2
606412,0.5,2
606414,0.0,0
606417,0.6666666666666666,2
606418,0.5,1
606420,0.3333333333333333,1
606422,0.5,1
606425,0.6666666666666666,2
606426,0.5,2
606428,0.42857142857142855,3
606435,0.5,2
606436,0.0,0
606442,0.3333333333333333,1
606444,0.0,0
606450,0.5,2
606458,0.5,1
606459,0.5,1
606463,0.6,3
606465,0.0,0
606471,0.0,0
606477,0.4,2
606492,1.0,2
606496,0.6666666666666666,2
606497,0.25,1
606501,0.0,0
606513,0.4,2
606517,0.25,1
606529,0.75,3
606531,0.25,1
606535,0.75,3
606546,1.0,2
606562,0.4,2
606570,1.0,1
606572,0.25,1
606574,0.0,0
606586,0.0,0
606593,0.3333333333333333,1
606602,1.0,1
606606,0.4,2
606607,0.0,0
606612,0.0,0
606627,0.3333333333333333,1
606634,0.75,3
606651,0.5,2
606663,0.0,0
606665,0.5,2
606685,0.5,1
606690,0.25,1
606697,0.5,2
606705,0.4,2
606707,0.75,3
606711,1.0,1
606712,0.0,0
606713,1.0,2
606719,0.0,0
606724,0.3333333333333333,2
606736,0.0,0
606743,0.3333333333333333,1
606757,0.6666666666666666,2
606762,1.0,1
606788,0.0,0
606797,0.6,3
606802,0.4,2
606805,0.6,3
606815,1.0,3
606817,0.3333333333333333,1
606827,1.0,4
606828,0.0,0
606835,0.5,1
606837,0.5,1
606856,0.0,0
606858,0.6,3
606861,0.6666666666666666,2
606864,0.42857142857142855,3
606869,1.0,2
606870,0.4,2
606884,0.75,3
606895,0.3333333333333333,1
606903,0.5,1
606904,0.0,0
606905,0.75,3
606908,0.0,0
606911,0.14285714285714285,1
606914,0.75,3
606918,0.0,0
606930,0.4,2
606935,0.0,0
606939,0.5,1
606966,1.0,2
606967,0.5,3
606972,0.3333333333333333,1
606976,1.0,1
606977,0.0,0
606990,0.25,1
606998,0.4,2
607011,1.0,1
607018,0.6,3
607047,0.2,1
607052,0.5,3
607060,0.5714285714285714,4
607061,0.2,1
607062,0.0,0
607063,0.2222222222222222,2
607068,0.5,1
607073,0.0,0
607080,1.0,1
607085,0.375,3
607094,0.5,2
607097,1.0,1
607108,0.0,0
607110,0.5714285714285714,4
607118,0.3333333333333333,1
607130,0.3333333333333333,1
607134,0.25,1
607135,0.5,2
607143,0.42857142857142855,3
607151,0.0,0
607163,0.4,2
607176,0.0,0
607178,0.5,2
607196,0.0,0
607200,0.25,1
607214,0.0,0
607220,1.0,2
607231,1.0,3
607235,0.2,1
607243,0.6,3
607247,0.6666666666666666,2
607256,0.5,1
607286,0.0,0
607293,1.0,2
607300,0.2,1
607303,0.2,1
607309,0.0,0
607316,0.3333333333333333,1
607337,0.0,0
607339,0.4,2
607342,0.0,0
607380,0.8,4
607382,0.25,1
607387,0.3333333333333333,1
607398,1.0,3
607407,0.5,1
607411,0.5,2
607413,0.4,2
607427,0.375,3
607429,0.3333333333333333,1
607436,0.8,4
607442,0.8,4
607443,0.0,0
607453,0.2727272727272727,3
607462,0.3333333333333333,1
607473,0.0,0
607483,0.25,1
607485,0.3333333333333333,1
607487,0.0,0
607493,0.0,0
607498,0.5,1
607501,0.0,0
607507,0.3333333333333333,1
607510,0.4,2
607514,0.3333333333333333,1
