id_student,text
616334,I might drop this course
616334,The assignment is too hard
616388,I enjoy the course
616388,I might drop this course
616542,I like the assignments
616542,I am confused about the lecture
616542,I might drop this course
616542,I might drop this course
616542,I am confused about the lecture
616658,Working on the assignment
616658,Reading course material
616658,I am falling behind
616684,I am confused about the lecture
616862,I am confused about the lecture
616862,Submitted the quiz
616862,I enjoy the course
616870,The assignment is too hard
616874,I might drop this course
616874,I enjoy the course
616952,The assignment is too hard
616952,The assignment is too hard
616952,I like the assignments
616952,The assignment is too hard
616952,Reading course material
617265,Working on the assignment
617327,I might drop this course
617350,I like the assignments
617350,Working on the assignment
617350,Submitted the quiz
617401,The assignment is too hard
617401,Submitted the quiz
617401,Reading course material
617401,The lectures are clear
617401,I might drop this course
617442,The assignment is too hard
617442,I am confused about the lecture
617442,I might drop this course
617442,Checking the forum
617442,Submitted the quiz
617619,Submitted the quiz
617699,Working on the assignment
617699,I might drop this course
617699,I like the assignments
617699,I am confused about the lecture
617771,I enjoy the course
617771,The lectures are clear
617781,This module is interesting
617801,I am confused about the lecture
617880,I am falling behind
617880,This module is interesting
617880,Reading course material
617880,I enjoy the course
617880,This module is interesting
617897,I enjoy the course
617897,Checking the forum
617897,I am confused about the lecture
618131,This module is interesting
618171,I enjoy the course
618171,The assignment is too hard
618171,The lectures are clear
618171,Checking the forum
618171,Working on the assignment
618295,I am falling behind
618295,I am confused about the lecture
618295,I enjoy the course
618295,I like the assignments
618295,Reading course material
618300,I am confused about the lecture
618377,Reading course material
618583,Reading course material
618649,Working on the assignment
618649,I enjoy the course
618675,Submitted the quiz
618675,I like the assignments
618675,Reading course material
618682,The lectures are clear
618683,The assignment is too hard
618683,I am confused about the lecture
618683,Reading course material
618696,I am confused about the lecture
618696,Working on the assignment
618696,Checking the forum
618696,The assignment is too hard
618696,I might drop this course
618845,Checking the forum
618845,The assignment is too hard
618845,The assignment is too hard
618913,I like the assignments
618913,I might drop this course
618913,Reading course material
618913,Reading course material
618913,I enjoy the course
618937,The assignment is too hard
618937,I am falling behind
618937,Reading course material
618940,I might drop this course
618940,I might drop this course
618940,The assignment is too hard
618940,Checking the forum
618940,Working on the assignment
618963,Working on the assignment
618968,Reading course material
618968,The lectures are clear
618998,I enjoy the course
618998,Working on the assignment
618998,The assignment is too hard
618998,I enjoy the course
618998,I like the assignments
619015,Reading course material
619015,Working on the assignment
619015,Working on the assignment
619297,I am confused about the lecture
619297,I am falling behind
619359,Submitted the quiz
619359,I am falling behind
619359,I might drop this course
619359,I enjoy the course
619382,I like the assignments
619382,Reading course material
619382,This module is interesting
619382,I enjoy the course
619382,Working on the assignment
619403,Checking the forum
619403,The assignment is too hard
619403,Checking the forum
619403,The lectures are clear
619851,I might drop this course
619908,Submitted the quiz
619908,Submitted the quiz
619908,I am confused about the lecture
619908,I like the assignments
619939,Submitted the quiz
619964,Reading course material
620060,I enjoy the course
620060,I might drop this course
620060,The assignment is too hard
620102,I enjoy the course
620106,I enjoy the course
620106,The assignment is too hard
620106,I enjoy the course
620159,I enjoy the course
620159,The lectures are clear
620159,The assignment is too hard
620159,I am falling behind
620231,The lectures are clear
620231,I might drop this course
620231,The lectures are clear
620231,I might drop this course
620231,I am confused about the lecture
620243,The lectures are clear
620243,This module is interesting
620337,Submitted the quiz
620337,I might drop this course
620393,Submitted the quiz
620393,I am falling behind
620393,Checking the forum
620437,Checking the forum
620437,I like the assignments
620437,The assignment is too hard
620508,I enjoy the course
620508,Working on the assignment
620608,Submitted the quiz
620608,I am confused about the lecture
620608,The assignment is too hard
620630,Submitted the quiz
620630,I might drop this course
620658,Checking the forum
620734,I like the assignments
620734,The lectures are clear
620734,I am confused about the lecture
620793,Reading course material
620793,Checking the forum
620820,I might drop this course
620820,I am falling behind
620892,The assignment is too hard
620892,This module is interesting
620892,I am falling behind
620892,The lectures are clear
620925,This module is interesting
620925,Reading course material
620925,This module is interesting
620951,I like the assignments
620951,Reading course material
620951,I like the assignments
620974,I am falling behind
620974,Reading course material
620974,The assignment is too hard
621004,Checking the forum
621004,This module is interesting
621004,I am confused about the lecture
621010,Working on the assignment
621010,I am falling behind
621010,The assignment is too hard
621300,The assignment is too hard
621300,Reading course material
621300,Reading course material
621300,Checking the forum
621300,I enjoy the course
621352,I am falling behind
621352,The assignment is too hard
621352,The assignment is too hard
621352,I like the assignments
621352,Submitted the quiz
621384,I am confused about the lecture
621384,I enjoy the course
621384,Submitted the quiz
621384,Working on the assignment
621384,I enjoy the course
621442,I like the assignments
621457,This module is interesting
621457,I might drop this course
621457,Reading course material
621457,Checking the forum
621457,Checking the forum
621615,I am falling behind
621615,This module is interesting
621615,Submitted the quiz
621615,The lectures are clear
621615,I like the assignments
621659,The assignment is too hard
621675,I am falling behind
621699,Submitted the quiz
621699,Reading course material
621699,Checking the forum
621883,Reading course material
621883,I might drop this course
621883,I am falling behind
621883,The lectures are clear
621908,I am confused about the lecture
621908,The assignment is too hard
621908,The assignment is too hard
621908,Submitted the quiz
621908,Submitted the quiz
622086,I enjoy the course
622086,The lectures are clear
622086,Checking the forum
622086,I enjoy the course
622086,Submitted the quiz
622175,Reading course material
622175,Checking the forum
622175,The assignment is too hard
622175,Submitted the quiz
622192,Checking the forum
622192,I like the assignments
622192,The assignment is too hard
622192,The assignment is too hard
622192,The lectures are clear
622199,I might drop this course
622207,Submitted the quiz
622207,Working on the assignment
622207,I enjoy the course
622207,I like the assignments
622207,The assignment is too hard
622215,I am confused about the lecture
622215,Submitted the quiz
622225,I am falling behind
622225,I might drop this course
622225,I am falling behind
622225,Reading course material
622256,Submitted the quiz
622256,Checking the forum
622256,I am falling behind
622281,I like the assignments
622333,I enjoy the course
622333,Reading course material
622333,I might drop this course
622333,I enjoy the course
622333,This module is interesting
622413,Checking the forum
622413,I might drop this course
622413,I am confused about the lecture
622413,I might drop this course
622413,The lectures are clear
622435,I like the assignments
622435,I like the assignments
622435,I am confused about the lecture
622435,I am confused about the lecture
622435,I like the assignments
622499,Working on the assignment
622499,Reading course material
622499,Working on the assignment
622541,Working on the assignment
622571,This module is interesting
622571,Reading course material
622571,I enjoy the course
622571,I like the assignments
622614,The assignment is too hard
622614,Working on the assignment
622626,Submitted the quiz
622626,I am confused about the lecture
622626,Checking the forum
622626,Submitted the quiz
622626,I enjoy the course
622630,I enjoy the course
622657,This module is interesting
622657,I like the assignments
622657,Submitted the quiz
622672,The lectures are clear
622672,I might drop this course
622724,Checking the forum
622724,This module is interesting
622724,I am confused about the lecture
622724,I like the assignments
622764,Submitted the quiz
622764,Working on the assignment
622764,Checking the forum
622764,I am falling behind
622790,I might drop this course
622790,I enjoy the course
622790,I might drop this course
622790,I might drop this course
622790,This module is interesting
622792,Checking the forum
622792,Checking the forum
622792,Working on the assignment
622844,I enjoy the course
622844,The assignment is too hard
622844,Working on the assignment
622851,Working on the assignment
622851,Checking the forum
622851,I might drop this course
622851,I am confused about the lecture
622873,I am falling behind
622873,I am confused about the lecture
622873,I enjoy the course
622873,Checking the forum
622873,I might drop this course
622900,I enjoy the course
622900,Working on the assignment
622968,I am confused about the lecture
623008,Working on the assignment
623008,I am falling behind
623008,The assignment is too hard
623015,I enjoy the course
623015,Submitted the quiz
623015,I am confused about the lecture
623015,Submitted the quiz
623052,Submitted the quiz
623052,I enjoy the course
623073,This module is interesting
623073,The assignment is too hard
623073,Submitted the quiz
623073,I like the assignments
623073,Checking the forum
623099,The lectures are clear
623099,Working on the assignment
623164,I enjoy the course
623164,I enjoy the course
623210,I am falling behind
623210,Submitted the quiz
623210,The lectures are clear
623210,I enjoy the course
623210,I am confused about the lecture
623257,I am confused about the lecture
623257,I enjoy the course
623257,Reading course material
623257,Reading course material
623257,I like the assignments
623332,I am confused about the lecture
623332,I might drop this course
623347,I like the assignments
623514,Checking the forum
623541,Checking the forum
623541,Reading course material
623541,Working on the assignment
623585,The lectures are clear
623601,I like the assignments
623601,The lectures are clear
623740,Checking the forum
623815,I am confused about the lecture
623826,I am confused about the lecture
623826,Working on the assignment
623826,This module is interesting
623829,I like the assignments
623829,The assignment is too hard
623834,I am falling behind
623917,Working on the assignment
623917,I am confused about the lecture
623917,I enjoy the course
623931,The lectures are clear
623931,Checking the forum
623932,Working on the assignment
623932,Checking the forum
623997,The assignment is too hard
623997,I am confused about the lecture
623997,I might drop this course
623997,Checking the forum
623997,I like the assignments
624007,I am falling behind
624007,Checking the forum
624007,I am falling behind
624007,I am confused about the lecture
624052,I am confused about the lecture
624052,I like the assignments
624052,I might drop this course
624052,I might drop this course
624052,I am falling behind
624068,The lectures are clear
624068,I enjoy the course
624068,Submitted the quiz
624068,The lectures are clear
624077,I might drop this course
624078,I might drop this course
624078,The assignment is too hard
624093,I am falling behind
624093,I like the assignments
624105,The lectures are clear
624105,Reading course material
624156,Working on the assignment
624156,I am confused about the lecture
624358,The assignment is too hard
624358,Reading course material
624358,I enjoy the course
624358,I like the assignments
624407,The lectures are clear
624407,Reading course material
624476,I enjoy the course
624476,I enjoy the course
624476,Reading course material
624492,I enjoy the course
624493,I might drop this course
624493,Working on the assignment
624493,I like the assignments
624493,I like the assignments
624570,I might drop this course
624570,Reading course material
624585,I like the assignments
624585,I am confused about the lecture
624585,Reading course material
624610,Submitted the quiz
624610,I am confused about the lecture
624610,Working on the assignment
624651,This module is interesting
624651,Checking the forum
624730,Submitted the quiz
624789,Checking the forum
624789,The assignment is too hard
624804,Working on the assignment
624804,I am falling behind
624804,I might drop this course
624804,Submitted the quiz
624804,Working on the assignment
624829,This module is interesting
624839,I enjoy the course
624839,The lectures are clear
624881,Checking the forum
624921,I might drop this course
624921,I am confused about the lecture
624927,I am falling behind
624927,I am confused about the lecture
624927,The lectures are clear
624944,I am confused about the lecture
624944,I am falling behind
624944,I am confused about the lecture
624944,I like the assignments
624944,Submitted the quiz
625035,Working on the assignment
625035,This module is interesting
625080,Submitted the quiz
625080,The assignment is too hard
625080,I like the assignments
625098,The assignment is too hard
625098,I like the assignments
625098,I might drop this course
625098,I enjoy the course
625218,I like the assignments
625263,The assignment is too hard
625263,I am falling behind
625263,This module is interesting
625263,The lectures are clear
625263,Checking the forum
625427,This module is interesting
625568,This module is interesting
625568,The assignment is too hard
625613,I like the assignments
625615,The lectures are clear
625615,I might drop this course
625714,This module is interesting
625714,Checking the forum
625714,Checking the forum
625748,I like the assignments
625748,I like the assignments
625748,Submitted the quiz
625748,The assignment is too hard
625864,Reading course material
625864,I am confused about the lecture
625864,Checking the forum
625864,I like the assignments
625864,The assignment is too hard
625874,Checking the forum
625874,Reading course material
625874,The lectures are clear
625874,I am confused about the lecture
625874,Reading course material
625902,I might drop this course
625902,Reading course material
625902,I might drop this course
625902,Checking the forum
625902,I might drop this course
625913,Submitted the quiz
625983,I enjoy the course
625983,This module is interesting
625983,Reading course material
625983,Working on the assignment
625983,I might drop this course
626018,This module is interesting
626018,Checking the forum
626040,Submitted the quiz
626040,I enjoy the course
626040,The lectures are clear
626040,I enjoy the course
626049,I am falling behind
626049,Working on the assignment
626049,Checking the forum
626049,I enjoy the course
626049,I might drop this course
626061,Submitted the quiz
626061,Working on the assignment
626061,The assignment is too hard
626061,I might drop this course
626114,Working on the assignment
626114,Reading course material
626114,Working on the assignment
626114,I like the assignments
626114,I like the assignments
626146,Reading course material
626146,I might drop this course
626146,Checking the forum
626172,This module is interesting
626172,I am confused about the lecture
626172,I like the assignments
626192,I might drop this course
626217,The assignment is too hard
626217,Working on the assignment
626217,The lectures are clear
626217,I like the assignments
626217,Reading course material
626238,This module is interesting
626238,This module is interesting
626238,I am falling behind
626238,Checking the forum
626238,This module is interesting
626321,I enjoy the course
626348,I might drop this course
626348,I am falling behind
626348,Checking the forum
626348,I am confused about the lecture
626405,I enjoy the course
626405,Working on the assignment
626417,I might drop this course
626417,The assignment is too hard
626417,I am confused about the lecture
626417,I enjoy the course
626417,I might drop this course
626450,I like the assignments
626450,I like the assignments
626546,I like the assignments
626546,This module is interesting
626546,Submitted the quiz
626546,I am falling behind
626546,Checking the forum
626551,I am confused about the lecture
626551,Checking the forum
626551,Reading course material
626556,Submitted the quiz
626556,This module is interesting
626607,This module is interesting
626607,I enjoy the course
626679,This module is interesting
626723,Reading course material
626723,I am falling behind
626798,The assignment is too hard
626798,I am falling behind
626798,Reading course material
626852,I like the assignments
626852,The lectures are clear
626852,I might drop this course
626885,Submitted the quiz
626885,I am falling behind
626889,I enjoy the course
626930,I am falling behind
626930,I might drop this course
626930,The assignment is too hard
626930,I am falling behind
626930,I am falling behind
626979,Reading course material
626979,Reading course material
626979,Reading course material
626979,The assignment is too hard
627021,The assignment is too hard
627021,I like the assignments
627021,This module is interesting
627021,I like the assignments
627021,I might drop this course
627071,I enjoy the course
627071,Working on the assignment
627100,Reading course material
627100,I enjoy the course
627173,I am confused about the lecture
627173,The lectures are clear
627184,I enjoy the course
627184,Reading course material
627184,I like the assignments
627184,The lectures are clear
627184,Working on the assignment
627276,I might drop this course
627276,The lectures are clear
627322,I might drop this course
627333,Submitted the quiz
627333,I enjoy the course
627367,I like the assignments
627367,I enjoy the course
627367,I am falling behind
627370,The assignment is too hard
627370,The lectures are clear
627397,Checking the forum
627397,I enjoy the course
627397,I enjoy the course
627397,This module is interesting
627416,Checking the forum
627416,Checking the forum
627536,Working on the assignment
627536,I am confused about the lecture
627536,I might drop this course
627536,Checking the forum
627581,I might drop this course
627581,I might drop this course
627581,I enjoy the course
627581,The assignment is too hard
627616,Working on the assignment
627638,I enjoy the course
627638,Submitted the quiz
627638,Reading course material
627638,Submitted the quiz
627638,I might drop this course
627655,Checking the forum
627655,This module is interesting
627655,I like the assignments
627655,Checking the forum
627655,I am falling behind
627690,The assignment is too hard
627690,The lectures are clear
627690,This module is interesting
627690,I am confused about the lecture
627772,I enjoy the course
627772,This module is interesting
627879,This module is interesting
627882,Checking the forum
627882,The assignment is too hard
627882,I might drop this course
627882,I am confused about the lecture
627891,I am falling behind
627891,I enjoy the course
627891,I am confused about the lecture
627891,I enjoy the course
627891,Checking the forum
627924,I am falling behind
627924,Checking the forum
628008,Checking the forum
628008,The assignment is too hard
628008,I am confused about the lecture
628008,The lectures are clear
628099,The lectures are clear
628099,I enjoy the course
628099,I am falling behind
628150,Checking the forum
628150,The assignment is too hard
628150,I am confused about the lecture
628216,I enjoy the course
628216,Working on the assignment
628216,Reading course material
628216,I might drop this course
628216,The lectures are clear
628246,Checking the forum
628246,I like the assignments
628246,I might drop this course
628262,Submitted the quiz
628262,Submitted the quiz
628262,The lectures are clear
628333,I am confused about the lecture
628333,The assignment is too hard
628347,Checking the forum
628347,Submitted the quiz
628347,I am confused about the lecture
628347,Submitted the quiz
628376,I like the assignments
628376,Checking the forum
628376,This module is interesting
628376,Working on the assignment
628376,I am falling behind
628386,I might drop this course
628437,I enjoy the course
628437,The lectures are clear
628437,I like the assignments
628437,I might drop this course
628502,Reading course material
628575,I enjoy the course
628575,I am falling behind
628575,This module is interesting
628575,The assignment is too hard
628642,I might drop this course
628642,I might drop this course
628806,I enjoy the course
628806,I am confused about the lecture
628835,Reading course material
628835,I like the assignments
628835,Checking the forum
628835,Checking the forum
628841,The lectures are clear
628841,Checking the forum
628841,Submitted the quiz
628841,I enjoy the course
628841,I might drop this course
628858,I might drop this course
628858,The lectures are clear
628858,This module is interesting
628858,This module is interesting
628858,I like the assignments
628875,I enjoy the course
628875,Working on the assignment
628875,The assignment is too hard
628915,I am falling behind
628947,I enjoy the course
628956,Working on the assignment
629000,I am falling behind
629000,I enjoy the course
629000,The assignment is too hard
629000,Checking the forum
629039,I might drop this course
629039,I like the assignments
629039,The lectures are clear
629039,I am confused about the lecture
629055,I might drop this course
629055,The lectures are clear
629055,I might drop this course
629316,The assignment is too hard
629316,Reading course material
629316,I might drop this course
629405,The lectures are clear
629405,Working on the assignment
629405,Submitted the quiz
629405,Checking the forum
629442,I am confused about the lecture
629452,The assignment is too hard
629452,I enjoy the course
629452,The lectures are clear
629454,Working on the assignment
629454,I might drop this course
629454,The assignment is too hard
629454,I might drop this course
629632,This module is interesting
629673,This module is interesting
629673,Submitted the quiz
629673,Reading course material
629673,Submitted the quiz
629673,I might drop this course
629696,Reading course material
629696,This module is interesting
629696,I am falling behind
629699,This module is interesting
629699,Reading course material
629699,Reading course material
629699,Submitted the quiz
629702,I am falling behind
629702,I might drop this course
629702,Submitted the quiz
629706,I might drop this course
629706,The lectures are clear
629706,The lectures are clear
629706,This module is interesting
629706,I like the assignments
629707,I am confused about the lecture
629707,The lectures are clear
629707,Checking the forum
629707,I am falling behind
629707,This module is interesting
629710,Submitted the quiz
629713,Working on the assignment
629713,I might drop this course
629713,This module is interesting
629725,I enjoy the course
629725,Reading course material
629725,I might drop this course
629725,Checking the forum
629773,The lectures are clear
629773,I am confused about the lecture
629822,I enjoy the course
629876,I enjoy the course
629876,I might drop this course
629876,I like the assignments
629876,I might drop this course
629877,This module is interesting
629877,I like the assignments
629877,I like the assignments
629898,I enjoy the course
629898,I might drop this course
629898,The lectures are clear
629898,The assignment is too hard
629898,Reading course material
629921,Submitted the quiz
629921,The assignment is too hard
629921,I am falling behind
629955,The lectures are clear
629955,Submitted the quiz
629955,This module is interesting
630009,This module is interesting
630009,Submitted the quiz
630009,This module is interesting
630009,Reading course material
630073,The lectures are clear
630137,The assignment is too hard
630137,I like the assignments
630137,I am confused about the lecture
630137,The assignment is too hard
630137,Working on the assignment
630152,I might drop this course
630152,I am falling behind
630152,I might drop this course
630178,I am confused about the lecture
630178,I like the assignments
630178,I like the assignments
630178,Reading course material
630195,The lectures are clear
630200,I enjoy the course
630200,I like the assignments
630200,The assignment is too hard
630301,I like the assignments
630359,I might drop this course
630359,Submitted the quiz
630359,I might drop this course
630359,Checking the forum
630401,Working on the assignment
630401,Working on the assignment
630401,I am falling behind
630401,Reading course material
630401,I am confused about the lecture
630432,I am falling behind
630531,Working on the assignment
630556,This module is interesting
630556,I am confused about the lecture
630556,Reading course material
630556,Checking the forum
630556,Submitted the quiz
630596,This module is interesting
630596,I enjoy the course
630596,Checking the forum
630613,This module is interesting
630613,Submitted the quiz
630613,Submitted the quiz
630613,This module is interesting
630774,Checking the forum
630818,Working on the assignment
630818,Submitted the quiz
630935,Working on the assignment
630939,Reading course material
630939,I like the assignments
630939,Checking the forum
630939,I am falling behind
630939,This module is interesting
630948,I might drop this course
630948,The assignment is too hard
630948,The lectures are clear
630948,Reading course material
630948,Reading course material
631029,This module is interesting
631131,Reading course material
631131,I enjoy the course
631131,I am confused about the lecture
631131,Reading course material
631207,Working on the assignment
631207,Submitted the quiz
631240,I am falling behind
631257,The lectures are clear
631257,Checking the forum
631257,Checking the forum
631257,I enjoy the course
631299,This module is interesting
631299,Submitted the quiz
631322,Working on the assignment
631322,The assignment is too hard
631322,I like the assignments
631355,I like the assignments
631355,I might drop this course
631355,The assignment is too hard
631388,Reading course material
631388,I am confused about the lecture
631388,The lectures are clear
631439,The lectures are clear
631439,The assignment is too hard
631513,The assignment is too hard
631513,This module is interesting
631513,Submitted the quiz
631514,Submitted the quiz
631514,Submitted the quiz
631514,I am confused about the lecture
631527,I am confused about the lecture
631527,Reading course material
631527,Reading course material
631527,I like the assignments
631560,I enjoy the course
631560,Checking the forum
631560,I enjoy the course
631560,Reading course material
631569,Working on the assignment
631569,I am confused about the lecture
631569,Working on the assignment
631569,I might drop this course
631569,This module is interesting
631600,Working on the assignment
631600,Working on the assignment
631623,I enjoy the course
631630,Working on the assignment
631630,I am confused about the lecture
631630,Reading course material
631630,I like the assignments
631639,Working on the assignment
631639,I am confused about the lecture
631639,Submitted the quiz
631639,I am confused about the lecture
631639,The lectures are clear
631670,I like the assignments
631749,Working on the assignment
631771,Working on the assignment
631771,The assignment is too hard
631771,Reading course material
631771,I enjoy the course
631813,I am confused about the lecture
631813,This module is interesting
631813,Submitted the quiz
631813,The assignment is too hard
631846,I enjoy the course
631851,I am falling behind
631851,The lectures are clear
631851,Submitted the quiz
631851,Submitted the quiz
631945,I enjoy the course
632115,The lectures are clear
632115,Reading course material
632115,I am confused about the lecture
632115,Reading course material
632125,Reading course material
632125,This module is interesting
632125,Working on the assignment
632125,Submitted the quiz
632195,This module is interesting
632195,The lectures are clear
632195,I am falling behind
632205,I like the assignments
632205,The assignment is too hard
632205,Checking the forum
632215,Working on the assignment
632215,I enjoy the course
632260,Working on the assignment
632260,Checking the forum
632260,I like the assignments
632260,The assignment is too hard
632260,This module is interesting
632305,I like the assignments
632305,I enjoy the course
632305,I like the assignments
632305,I enjoy the course
632305,The lectures are clear
632314,Reading course material
632314,I might drop this course
632314,Checking the forum
632314,The assignment is too hard
632463,Checking the forum
632469,I am falling behind
632469,Working on the assignment
632473,I am confused about the lecture
632473,I am falling behind
632473,I am falling behind
632473,Submitted the quiz
632482,The lectures are clear
632482,This module is interesting
632482,I am confused about the lecture
632482,Working on the assignment
632486,I enjoy the course
632486,Working on the assignment
632504,The assignment is too hard
632504,I am confused about the lecture
632551,I am confused about the lecture
632551,The lectures are clear
632680,I am falling behind
632680,I might drop this course
632680,The lectures are clear
632680,Reading course material
632680,Working on the assignment
632725,I enjoy the course
632725,I am falling behind
632725,I enjoy the course
632725,Working on the assignment
632725,Submitted the quiz
632741,This module is interesting
632741,The lectures are clear
632741,I might drop this course
632790,Reading course material
632790,I am confused about the lecture
632793,I am falling behind
632793,I am confused about the lecture
632793,Submitted the quiz
632814,Checking the forum
632814,Submitted the quiz
632845,The lectures are clear
632845,This module is interesting
632845,Checking the forum
632845,I enjoy the course
632845,The assignment is too hard
632856,I like the assignments
632856,I am falling behind
632856,The assignment is too hard
632879,I like the assignments
632879,Reading course material
632898,Checking the forum
632975,I might drop this course
632975,Checking the forum
632975,I am confused about the lecture
633008,I like the assignments
633008,The lectures are clear
633008,Checking the forum
633214,Reading course material
633214,I am falling behind
633214,I am confused about the lecture
633214,Checking the forum
633273,Working on the assignment
633273,Submitted the quiz
633273,Reading course material
633273,Reading course material
633325,I am falling behind
633331,Submitted the quiz
633331,This module is interesting
633331,I like the assignments
633331,This module is interesting
633331,This module is interesting
633341,Submitted the quiz
633341,Reading course material
633341,I might drop this course
633341,Reading course material
633341,This module is interesting
633355,The lectures are clear
633368,I might drop this course
633368,I am falling behind
633368,The assignment is too hard
633368,The lectures are clear
633368,Reading course material
633384,Reading course material
633384,Checking the forum
633467,The lectures are clear
633467,Working on the assignment
633467,Reading course material
633477,I like the assignments
633477,Checking the forum
633477,I like the assignments
633510,I am falling behind
633510,Working on the assignment
633510,I might drop this course
633591,Checking the forum
633618,I am falling behind
633618,Working on the assignment
633763,This module is interesting
633763,I enjoy the course
633763,I am confused about the lecture
633764,I might drop this course
633771,This module is interesting
633771,The lectures are clear
633771,Checking the forum
633864,Working on the assignment
633864,I am falling behind
633864,Working on the assignment
633864,I like the assignments
633921,This module is interesting
633921,I enjoy the course
633960,I like the assignments
633960,Working on the assignment
633960,I like the assignments
634094,Working on the assignment
634094,I enjoy the course
634094,Reading course material
634094,I am confused about the lecture
634106,I enjoy the course
634106,The assignment is too hard
634106,The lectures are clear
634107,Checking the forum
634107,I am falling behind
634107,I enjoy the course
634108,The assignment is too hard
634108,I might drop this course
634108,The lectures are clear
634108,The lectures are clear
634108,Working on the assignment
634178,Checking the forum
634178,I enjoy the course
634178,This module is interesting
634178,Checking the forum
634178,Reading course material
634246,The assignment is too hard
634246,I like the assignments
634278,This module is interesting
634278,I might drop this course
634295,Reading course material
634295,I enjoy the course
634295,The lectures are clear
634295,I might drop this course
634313,Reading course material
634313,I like the assignments
634313,I like the assignments
634313,I am confused about the lecture
634313,This module is interesting
634351,The lectures are clear
634351,Submitted the quiz
634360,I enjoy the course
634360,I am falling behind
634360,I might drop this course
634383,I might drop this course
634383,The assignment is too hard
634383,This module is interesting
634383,The assignment is too hard
634383,I like the assignments
634397,Checking the forum
634397,Submitted the quiz
634420,I might drop this course
634420,Checking the forum
634420,I enjoy the course
634420,I enjoy the course
634508,The assignment is too hard
634596,I enjoy the course
634596,I like the assignments
634648,I like the assignments
634648,I am falling behind
634648,This module is interesting
634681,Reading course material
634681,This module is interesting
634681,Submitted the quiz
634681,The assignment is too hard
634681,I am falling behind
634816,I like the assignments
634816,This module is interesting
634816,I enjoy the course
634824,I like the assignments
634824,Submitted the quiz
634824,I am falling behind
634824,I might drop this course
634905,Reading course material
634905,Working on the assignment
634905,Checking the forum
634905,The assignment is too hard
634905,Working on the assignment
634909,The lectures are clear
635058,Reading course material
635058,I might drop this course
635058,I am falling behind
635100,Reading course material
635100,I am falling behind
635141,I am confused about the lecture
635141,Reading course material
635141,I am falling behind
635141,The lectures are clear
669530,The lectures are clear
669530,The lectures are clear
669530,Submitted the quiz
669530,The lectures are clear
669530,I am confused about the lecture
835603,Submitted the quiz
835603,I am falling behind
879295,The lectures are clear
879295,Reading course material
879295,Checking the forum
879295,I am falling behind
879295,I am falling behind
909056,The assignment is too hard
963176,The assignment is too hard
963176,I am falling behind
963176,Reading course material
963176,The assignment is too hard
963176,I might drop this course
997948,I am confused about the lecture
1031884,Submitted the quiz
1031884,The assignment is too hard
1031884,Submitted the quiz
1031884,Submitted the quiz
1031884,Working on the assignment
1033968,Reading course material
1033968,Checking the forum
1033968,I am confused about the lecture
1033968,The lectures are clear
1033968,Checking the forum
1049036,Submitted the quiz
1049036,Reading course material
1049036,Reading course material
1049036,I enjoy the course
1175060,I enjoy the course
1175060,I enjoy the course
1175060,Working on the assignment
1175060,I might drop this course
1332356,Checking the forum
1332356,Reading course material
1531649,Working on the assignment
1549107,I like the assignments
1549107,Working on the assignment
1549107,I am confused about the lecture
1549107,I am falling behind
1552044,The lectures are clear
1552044,This module is interesting
1554143,I like the assignments
1591864,Reading course material
1591864,This module is interesting
1591864,The lectures are clear
1591864,Working on the assignment
1592048,I am confused about the lecture
1592048,I am confused about the lecture
1592048,The assignment is too hard
1592048,I like the assignments
1592048,This module is interesting
1612600,I like the assignments
1612600,The assignment is too hard
1614808,Checking the forum
1614808,The lectures are clear
1614808,The lectures are clear
1614808,I enjoy the course
1624025,Checking the forum
1624025,The assignment is too hard
1668372,I might drop this course
1671208,Working on the assignment
1671208,Reading course material
1671208,Reading course material
1671208,I might drop this course
1671208,This module is interesting
1671761,Working on the assignment
1671761,Reading course material
1671811,I might drop this course
1671811,The lectures are clear
1671811,Reading course material
1671811,I am falling behind
1735651,I might drop this course
1735651,Reading course material
1735651,The lectures are clear
1735651,I like the assignments
1735651,I am falling behind
1735653,The assignment is too hard
1735653,Submitted the quiz
1735653,I enjoy the course
1735653,Reading course material
1763186,I enjoy the course
1767786,Checking the forum
1767786,Submitted the quiz
1767786,I am confused about the lecture
1767786,Working on the assignment
1777223,The lectures are clear
1777223,I enjoy the course
1804143,The lectures are clear
1804143,The assignment is too hard
1826729,I am confused about the lecture
1843355,Checking the forum
1843355,I am falling behind
1843355,Submitted the quiz
1845093,I might drop this course
1874160,The assignment is too hard
1903131,I enjoy the course
1916140,I like the assignments
1916140,I might drop this course
1916140,I might drop this course
1916140,I am falling behind
1916140,Reading course material
1939179,I am confused about the lecture
1939179,I am falling behind
1939179,I might drop this course
1939179,Checking the forum
1945434,Submitted the quiz
1945434,This module is interesting
1951727,I am confused about the lecture
1951727,Checking the forum
1962854,Checking the forum
1962854,Checking the forum
1962854,Reading course material
1981053,I am confused about the lecture
1981053,The lectures are clear
1981053,I enjoy the course
1981053,I am confused about the lecture
1981053,Reading course material
1986370,Reading course material
1986370,Checking the forum
1986370,I might drop this course
1986370,I like the assignments
1986370,This module is interesting
1994454,Reading course material
1994454,The lectures are clear
2001102,The lectures are clear
2001102,I like the assignments
2001102,I like the assignments
2002727,I might drop this course
2002727,Working on the assignment
2043916,I like the assignments
2046628,I am confused about the lecture
2046628,Checking the forum
